History_ID,Customer_ID,Service,Booking_Date,Amount_Spent
HIST016461,CUST01540,Hair Spa,2025-03-12,362.82
HIST016462,CUST01540,Hair Coloring,2025-04-15,394.46
HIST016463,CUST01540,Hair Coloring,2025-06-08,338.71
HIST016464,CUST01540,Hair Coloring,2025-06-28,321.96
HIST016465,CUST01540,Hair Coloring,2025-08-03,391.29
HIST016466,CUST01540,Hair Coloring,2025-09-05,368.52
HIST016467,CUST01540,Hair Coloring,2025-10-17,429.67
HIST016468,CUST01540,Hair Coloring,2025-11-07,424.49
HIST016469,CUST01540,Hair Coloring,2025-12-11,344.37
HIST016470,CUST01540,Hair Spa,2026-01-17,356.03
HIST016471,CUST01540,Hair Styling,2026-02-09,365.42
HIST016472,CUST01541,Spa,2025-06-04,74.57
HIST016473,CUST01542,Facial,2024-07-29,131.48
HIST016474,CUST01542,Facial,2024-09-16,131.64
HIST016475,CUST01542,Makeup,2024-12-14,133.04
HIST016476,CUST01542,Facial,2025-02-21,115.11
HIST016477,CUST01542,Facial,2025-04-09,137.04
HIST016478,CUST01542,Facial,2025-06-19,114.43
HIST016479,CUST01542,Facial,2025-10-09,115.65
HIST016480,CUST01542,Massage,2025-11-20,127.27
HIST016481,CUST01543,Spa,2024-04-22,72.43
HIST016482,CUST01543,Spa,2024-06-23,53.79
HIST016483,CUST01543,Spa,2024-09-24,66.37
HIST016484,CUST01543,Spa,2024-12-02,71.34
HIST016485,CUST01543,Facial,2025-01-27,68.69
HIST016486,CUST01543,Spa,2025-04-03,64.42
HIST016487,CUST01543,Spa,2025-05-22,55.74
HIST016488,CUST01543,Body Scrub,2025-07-28,58.15
HIST016489,CUST01544,Facial,2025-08-18,125.33
HIST016490,CUST01544,Facial,2025-12-15,154.85
HIST016491,CUST01545,Skin Care,2024-05-04,68.7
HIST016492,CUST01545,Skin Care,2024-06-30,65.25
HIST016493,CUST01545,Skin Care,2024-09-26,73.96
HIST016494,CUST01545,Skin Care,2024-12-13,66.76
HIST016495,CUST01545,Body Scrub,2025-05-04,42.1
HIST016496,CUST01545,Skin Care,2025-07-26,85.76
HIST016497,CUST01546,Haircut,2024-06-09,148.87
HIST016498,CUST01546,Haircut,2024-07-15,130.08
HIST016499,CUST01546,Haircut,2024-08-26,125.02
HIST016500,CUST01546,Haircut,2024-10-21,166.4
HIST016501,CUST01546,Keratin Treatment,2024-11-30,130.91
HIST016502,CUST01546,Haircut,2025-02-08,148.2
HIST016503,CUST01546,Hair Coloring,2025-03-25,159.02
HIST016504,CUST01546,Keratin Treatment,2025-05-11,131.33
HIST016505,CUST01546,Hair Spa,2025-06-20,144.14
HIST016506,CUST01546,Haircut,2025-07-28,161.39
HIST016507,CUST01546,Keratin Treatment,2025-09-13,144.37
HIST016508,CUST01546,Haircut,2025-10-19,145.29
HIST016509,CUST01546,Haircut,2025-12-06,199.86
HIST016510,CUST01546,Haircut,2026-01-31,133.75
HIST016511,CUST01547,Massage,2024-05-13,78.27
HIST016512,CUST01547,Massage,2024-10-07,59.47
HIST016513,CUST01547,Massage,2025-02-08,59.79
HIST016514,CUST01547,Massage,2025-03-23,83.71
HIST016515,CUST01547,Massage,2025-07-09,80.49
HIST016516,CUST01547,Massage,2025-09-24,73.11
HIST016517,CUST01548,Hair Coloring,2023-10-07,56.51
HIST016518,CUST01548,Nail Care,2023-12-13,75.3
HIST016519,CUST01548,Nail Care,2024-04-04,57.77
HIST016520,CUST01548,Nail Care,2024-06-21,59.42
HIST016521,CUST01548,Hair Coloring,2024-11-02,55.89
HIST016522,CUST01548,Nail Care,2025-03-15,58.44
HIST016523,CUST01548,Nail Care,2025-06-07,85.7
HIST016524,CUST01549,Haircut,2024-10-11,103.23
HIST016525,CUST01549,Haircut,2025-03-18,110.44
HIST016526,CUST01549,Haircut,2025-07-27,116.68
HIST016527,CUST01550,Facial,2024-01-23,85.78
HIST016528,CUST01550,Skin Care,2024-09-02,79.67
HIST016529,CUST01550,Facial,2024-12-12,71.68
HIST016530,CUST01550,Facial,2025-04-06,68.64
HIST016531,CUST01550,Facial,2025-06-25,61.75
HIST016532,CUST01550,Facial,2025-11-01,69.94
HIST016533,CUST01551,Nail Care,2024-01-30,94.94
HIST016534,CUST01551,Hair Coloring,2024-05-30,93.55
HIST016535,CUST01551,Nail Care,2024-07-13,141.55
HIST016536,CUST01551,Facial,2024-09-28,72.59
HIST016537,CUST01551,Nail Care,2024-12-31,95.43
HIST016538,CUST01551,Nail Care,2025-04-14,147.62
HIST016539,CUST01551,Nail Care,2025-06-26,116.04
HIST016540,CUST01552,Facial,2023-11-30,197.58
HIST016541,CUST01552,Hair Coloring,2024-01-14,213.08
HIST016542,CUST01552,Nail Care,2024-03-04,152.24
HIST016543,CUST01552,Nail Care,2024-04-05,209.69
HIST016544,CUST01552,Nail Care,2024-06-19,167.68
HIST016545,CUST01552,Facial,2024-08-12,195.94
HIST016546,CUST01552,Nail Care,2024-10-08,213.4
HIST016547,CUST01552,Nail Care,2025-01-04,210.8
HIST016548,CUST01552,Nail Care,2025-03-12,162.68
HIST016549,CUST01552,Body Scrub,2025-05-29,156.32
HIST016550,CUST01552,Nail Care,2025-06-25,158.09
HIST016551,CUST01552,Nail Care,2025-09-09,177.45
HIST016552,CUST01552,Nail Care,2025-10-04,133.98
HIST016553,CUST01552,Nail Care,2025-12-09,203.16
HIST016554,CUST01553,Makeup,2023-07-25,253.53
HIST016555,CUST01553,Makeup,2023-08-16,258.51
HIST016556,CUST01553,Makeup,2023-08-29,243.15
HIST016557,CUST01553,Facial,2023-09-16,195.11
HIST016558,CUST01553,Makeup,2023-10-10,295.87
HIST016559,CUST01553,Nails,2023-11-28,244.2
HIST016560,CUST01553,Facial,2023-12-15,232.4
HIST016561,CUST01553,Hair Styling,2024-01-24,263.72
HIST016562,CUST01553,Makeup,2024-02-10,251.0
HIST016563,CUST01553,Makeup,2024-03-04,224.85
HIST016564,CUST01553,Makeup,2024-03-28,268.67
HIST016565,CUST01553,Nails,2024-05-12,246.72
HIST016566,CUST01553,Hair Styling,2024-06-19,245.01
HIST016567,CUST01553,Makeup,2024-07-07,243.68
HIST016568,CUST01553,Skin Care,2024-07-21,280.69
HIST016569,CUST01553,Makeup,2024-08-19,240.12
HIST016570,CUST01553,Makeup,2024-09-26,250.46
HIST016571,CUST01553,Facial,2024-10-30,173.54
HIST016572,CUST01553,Makeup,2024-11-29,235.06
HIST016573,CUST01553,Makeup,2024-12-19,396.56
HIST016574,CUST01553,Makeup,2025-01-06,261.82
HIST016575,CUST01553,Makeup,2025-02-05,270.9
HIST016576,CUST01553,Makeup,2025-03-02,189.34
HIST016577,CUST01553,Facial,2025-03-22,253.95
HIST016578,CUST01553,Makeup,2025-04-04,220.39
HIST016579,CUST01553,Makeup,2025-04-20,291.03
HIST016580,CUST01553,Makeup,2025-05-25,255.39
HIST016581,CUST01553,Hair Styling,2025-06-10,216.49
HIST016582,CUST01553,Hair Styling,2025-06-26,198.28
HIST016583,CUST01553,Skin Care,2025-07-15,244.05
HIST016584,CUST01553,Makeup,2025-08-04,268.92
HIST016585,CUST01553,Makeup,2025-08-22,247.26
HIST016586,CUST01554,Spa,2024-01-14,184.32
HIST016587,CUST01554,Body Scrub,2024-02-08,181.43
HIST016588,CUST01554,Facial,2024-03-18,224.02
HIST016589,CUST01554,Spa,2024-04-11,249.09
HIST016590,CUST01554,Spa,2024-05-29,240.26
HIST016591,CUST01554,Aromatherapy,2024-06-28,256.66
HIST016592,CUST01554,Spa,2024-08-08,391.17
HIST016593,CUST01554,Spa,2024-09-20,244.57
HIST016594,CUST01554,Spa,2024-10-20,254.01
HIST016595,CUST01554,Spa,2024-11-06,232.0
HIST016596,CUST01554,Spa,2024-11-24,227.39
HIST016597,CUST01554,Spa,2024-12-16,237.26
HIST016598,CUST01554,Spa,2025-01-14,234.1
HIST016599,CUST01554,Spa,2025-02-04,280.5
HIST016600,CUST01554,Spa,2025-03-07,338.64
HIST016601,CUST01554,Spa,2025-03-24,251.17
HIST016602,CUST01554,Spa,2025-04-15,248.82
HIST016603,CUST01554,Spa,2025-05-20,212.05
HIST016604,CUST01554,Spa,2025-06-16,204.12
HIST016605,CUST01554,Spa,2025-07-12,245.64
HIST016606,CUST01554,Body Scrub,2025-08-25,200.81
HIST016607,CUST01554,Massage,2025-09-08,293.65
HIST016608,CUST01554,Spa,2025-10-01,353.23
HIST016609,CUST01554,Spa,2025-10-31,255.4
HIST016610,CUST01554,Spa,2025-12-16,229.14
HIST016611,CUST01554,Aromatherapy,2026-01-06,419.79
HIST016612,CUST01555,Facial,2024-06-18,174.12
HIST016613,CUST01555,Facial,2024-09-30,158.38
HIST016614,CUST01555,Facial,2024-11-15,143.3
HIST016615,CUST01555,Facial,2025-02-27,190.66
HIST016616,CUST01555,Massage,2025-06-03,139.09
HIST016617,CUST01555,Facial,2025-07-30,119.67
HIST016618,CUST01555,Facial,2025-09-19,143.71
HIST016619,CUST01555,Facial,2025-10-22,173.21
HIST016620,CUST01555,Facial,2025-12-17,168.6
HIST016621,CUST01556,Makeup,2025-07-19,62.81
HIST016622,CUST01557,Massage,2023-11-27,111.34
HIST016623,CUST01557,Massage,2024-01-02,144.05
HIST016624,CUST01557,Body Scrub,2024-02-12,199.8
HIST016625,CUST01557,Massage,2024-03-17,145.39
HIST016626,CUST01557,Massage,2024-06-05,157.23
HIST016627,CUST01557,Massage,2024-07-30,103.55
HIST016628,CUST01557,Massage,2024-10-20,145.38
HIST016629,CUST01557,Massage,2024-12-03,140.68
HIST016630,CUST01557,Massage,2025-01-18,148.54
HIST016631,CUST01557,Massage,2025-02-18,99.22
HIST016632,CUST01557,Massage,2025-04-19,173.14
HIST016633,CUST01557,Reflexology,2025-06-24,136.24
HIST016634,CUST01557,Massage,2025-08-20,136.13
HIST016635,CUST01557,Aromatherapy,2025-09-15,139.95
HIST016636,CUST01557,Massage,2025-11-02,128.86
HIST016637,CUST01557,Body Scrub,2026-02-02,125.84
HIST016638,CUST01558,Facial,2023-10-27,437.15
HIST016639,CUST01558,Facial,2023-11-25,246.19
HIST016640,CUST01558,Facial,2023-12-25,279.73
HIST016641,CUST01558,Facial,2024-01-26,252.29
HIST016642,CUST01558,Facial,2024-02-26,302.21
HIST016643,CUST01558,Makeup,2024-03-25,239.32
HIST016644,CUST01558,Facial,2024-04-13,248.38
HIST016645,CUST01558,Facial,2024-05-14,250.22
HIST016646,CUST01558,Facial,2024-07-15,231.74
HIST016647,CUST01558,Facial,2024-08-02,315.49
HIST016648,CUST01558,Facial,2024-08-30,226.88
HIST016649,CUST01558,Facial,2024-10-06,275.64
HIST016650,CUST01558,Facial,2024-11-01,233.71
HIST016651,CUST01558,Facial,2024-11-29,302.44
HIST016652,CUST01558,Massage,2024-12-18,296.8
HIST016653,CUST01558,Facial,2025-01-17,291.63
HIST016654,CUST01558,Makeup,2025-02-09,245.82
HIST016655,CUST01558,Facial,2025-03-20,279.98
HIST016656,CUST01558,Facial,2025-03-30,231.9
HIST016657,CUST01558,Facial,2025-04-17,305.47
HIST016658,CUST01558,Facial,2025-05-12,265.46
HIST016659,CUST01558,Facial,2025-06-26,281.56
HIST016660,CUST01558,Facial,2025-07-16,288.04
HIST016661,CUST01558,Facial,2025-08-12,265.98
HIST016662,CUST01558,Facial,2025-09-04,288.04
HIST016663,CUST01558,Facial,2025-09-28,306.88
HIST016664,CUST01558,Facial,2025-10-21,236.18
HIST016665,CUST01558,Facial,2026-01-20,316.16
HIST016666,CUST01558,Facial,2026-02-02,254.96
HIST016667,CUST01559,Nail Care,2023-11-05,17.34
HIST016668,CUST01559,Nail Care,2024-01-31,13.65
HIST016669,CUST01559,Nail Care,2024-06-09,15.15
HIST016670,CUST01559,Nail Care,2024-08-22,13.66
HIST016671,CUST01559,Hair Coloring,2025-02-25,16.17
HIST016672,CUST01559,Nail Care,2025-05-29,8.98
HIST016673,CUST01559,Nail Care,2025-08-09,13.33
HIST016674,CUST01560,Facial,2024-08-04,54.36
HIST016675,CUST01560,Facial,2024-12-28,50.74
HIST016676,CUST01560,Facial,2025-05-07,42.65
HIST016677,CUST01561,Haircut,2024-04-27,113.86
HIST016678,CUST01561,Haircut,2024-07-22,90.33
HIST016679,CUST01561,Hair Styling,2024-10-03,96.75
HIST016680,CUST01561,Haircut,2024-11-12,94.81
HIST016681,CUST01561,Haircut,2024-12-23,93.09
HIST016682,CUST01561,Haircut,2025-02-06,62.57
HIST016683,CUST01561,Haircut,2025-04-07,106.95
HIST016684,CUST01561,Haircut,2025-07-04,92.51
HIST016685,CUST01561,Haircut,2025-09-01,98.79
HIST016686,CUST01562,Massage,2024-05-10,230.84
HIST016687,CUST01562,Massage,2024-08-27,197.78
HIST016688,CUST01562,Massage,2024-12-16,186.21
HIST016689,CUST01562,Massage,2025-04-15,244.58
HIST016690,CUST01562,Massage,2025-07-24,162.95
HIST016691,CUST01562,Massage,2025-09-27,192.5
HIST016692,CUST01562,Massage,2026-02-06,221.97
HIST016693,CUST01563,Spa,2024-11-25,112.96
HIST016694,CUST01563,Spa,2025-02-01,133.93
HIST016695,CUST01563,Body Scrub,2025-06-05,191.82
HIST016696,CUST01563,Spa,2025-09-17,171.09
HIST016697,CUST01563,Spa,2025-12-20,164.48
HIST016698,CUST01564,Makeup,2024-09-27,83.35
HIST016699,CUST01564,Makeup,2025-01-02,69.7
HIST016700,CUST01564,Makeup,2025-04-12,88.79
HIST016701,CUST01564,Makeup,2025-05-29,73.14
HIST016702,CUST01564,Makeup,2025-09-16,91.28
HIST016703,CUST01565,Makeup,2024-04-09,266.86
HIST016704,CUST01565,Skin Care,2024-07-20,213.01
HIST016705,CUST01565,Makeup,2024-12-03,251.93
HIST016706,CUST01565,Makeup,2025-03-11,240.65
HIST016707,CUST01565,Makeup,2025-05-22,225.49
HIST016708,CUST01565,Makeup,2025-08-14,193.42
HIST016709,CUST01565,Makeup,2025-10-24,199.56
HIST016710,CUST01565,Makeup,2026-03-04,203.11
HIST016711,CUST01566,Spa,2024-03-05,255.28
HIST016712,CUST01566,Spa,2024-03-29,356.02
HIST016713,CUST01566,Spa,2024-04-20,512.13
HIST016714,CUST01566,Spa,2024-05-08,307.76
HIST016715,CUST01566,Spa,2024-06-15,315.47
HIST016716,CUST01566,Spa,2024-07-19,493.74
HIST016717,CUST01566,Spa,2024-08-10,332.99
HIST016718,CUST01566,Spa,2024-08-25,235.34
HIST016719,CUST01566,Spa,2024-09-20,359.13
HIST016720,CUST01566,Spa,2024-10-20,318.97
HIST016721,CUST01566,Spa,2024-11-11,379.44
HIST016722,CUST01566,Spa,2024-12-10,296.71
HIST016723,CUST01566,Massage,2024-12-29,364.41
HIST016724,CUST01566,Spa,2025-01-26,382.26
HIST016725,CUST01566,Spa,2025-02-23,270.62
HIST016726,CUST01566,Massage,2025-03-22,259.56
HIST016727,CUST01566,Facial,2025-04-09,292.85
HIST016728,CUST01566,Spa,2025-04-25,235.01
HIST016729,CUST01566,Spa,2025-05-12,216.83
HIST016730,CUST01566,Spa,2025-06-11,232.56
HIST016731,CUST01566,Spa,2025-06-27,350.15
HIST016732,CUST01566,Spa,2025-08-01,278.73
HIST016733,CUST01566,Spa,2025-09-01,288.03
HIST016734,CUST01566,Body Scrub,2025-10-27,339.03
HIST016735,CUST01566,Spa,2025-12-11,315.27
HIST016736,CUST01566,Spa,2025-12-30,326.32
HIST016737,CUST01566,Spa,2026-02-01,265.95
HIST016738,CUST01567,Nail Care,2024-01-20,132.4
HIST016739,CUST01567,Facial,2024-04-28,110.49
HIST016740,CUST01567,Nail Care,2024-07-15,137.56
HIST016741,CUST01567,Nail Care,2024-09-28,134.92
HIST016742,CUST01567,Nail Care,2024-11-17,121.94
HIST016743,CUST01567,Nail Care,2025-02-03,148.67
HIST016744,CUST01567,Nail Care,2025-04-19,83.63
HIST016745,CUST01567,Nail Care,2025-06-10,99.48
HIST016746,CUST01568,Haircut,2024-02-10,297.6
HIST016747,CUST01568,Haircut,2024-03-26,281.05
HIST016748,CUST01568,Haircut,2024-04-19,440.39
HIST016749,CUST01568,Haircut,2024-05-10,374.31
HIST016750,CUST01568,Haircut,2024-05-30,277.6
HIST016751,CUST01568,Haircut,2024-06-20,496.38
HIST016752,CUST01568,Keratin Treatment,2024-07-06,383.5
HIST016753,CUST01568,Hair Coloring,2024-08-16,395.69
HIST016754,CUST01568,Haircut,2024-09-15,283.3
HIST016755,CUST01568,Hair Coloring,2024-10-19,356.74
HIST016756,CUST01568,Hair Spa,2024-11-21,385.66
HIST016757,CUST01568,Haircut,2024-12-21,392.92
HIST016758,CUST01568,Haircut,2025-01-26,318.53
HIST016759,CUST01568,Hair Coloring,2025-03-07,349.68
HIST016760,CUST01568,Haircut,2025-03-30,291.12
HIST016761,CUST01568,Haircut,2025-04-21,416.1
HIST016762,CUST01568,Haircut,2025-04-29,328.21
HIST016763,CUST01568,Haircut,2025-05-15,328.24
HIST016764,CUST01568,Haircut,2025-06-03,303.17
HIST016765,CUST01568,Hair Styling,2025-06-28,318.93
HIST016766,CUST01568,Hair Styling,2025-07-13,394.63
HIST016767,CUST01568,Haircut,2025-08-22,432.67
HIST016768,CUST01568,Haircut,2025-10-05,309.41
HIST016769,CUST01568,Keratin Treatment,2025-10-26,372.73
HIST016770,CUST01568,Haircut,2025-11-19,366.95
HIST016771,CUST01568,Hair Spa,2025-12-11,400.84
HIST016772,CUST01568,Haircut,2026-01-09,340.01
HIST016773,CUST01568,Haircut,2026-01-31,405.5
HIST016774,CUST01568,Haircut,2026-02-21,354.08
HIST016775,CUST01568,Haircut,2026-03-18,374.35
HIST016776,CUST01568,Hair Coloring,2026-04-14,299.61
HIST016777,CUST01569,Massage,2023-10-24,28.86
HIST016778,CUST01569,Massage,2023-12-08,21.9
HIST016779,CUST01569,Spa,2024-02-07,18.39
HIST016780,CUST01569,Massage,2024-04-24,16.18
HIST016781,CUST01569,Reflexology,2024-07-08,20.44
HIST016782,CUST01569,Massage,2024-08-18,20.01
HIST016783,CUST01569,Massage,2024-10-17,16.94
HIST016784,CUST01569,Massage,2024-12-16,14.43
HIST016785,CUST01569,Massage,2025-03-10,21.01
HIST016786,CUST01569,Massage,2025-05-15,20.97
HIST016787,CUST01570,Massage,2023-10-04,247.38
HIST016788,CUST01570,Spa,2023-11-02,326.07
HIST016789,CUST01570,Spa,2023-11-15,220.6
HIST016790,CUST01570,Body Scrub,2023-12-01,417.08
HIST016791,CUST01570,Spa,2024-01-07,188.31
HIST016792,CUST01570,Spa,2024-01-18,279.42
HIST016793,CUST01570,Spa,2024-02-12,227.34
HIST016794,CUST01570,Spa,2024-02-27,221.17
HIST016795,CUST01570,Spa,2024-04-11,264.96
HIST016796,CUST01570,Spa,2024-05-03,178.38
HIST016797,CUST01570,Spa,2024-06-18,272.08
HIST016798,CUST01570,Spa,2024-07-27,283.25
HIST016799,CUST01570,Spa,2024-08-15,281.41
HIST016800,CUST01570,Spa,2024-09-18,292.44
HIST016801,CUST01570,Spa,2024-10-20,283.1
HIST016802,CUST01570,Spa,2024-11-04,228.82
HIST016803,CUST01570,Aromatherapy,2024-12-08,239.8
HIST016804,CUST01570,Spa,2024-12-29,171.06
HIST016805,CUST01570,Spa,2025-02-02,274.5
HIST016806,CUST01570,Aromatherapy,2025-03-02,223.47
HIST016807,CUST01570,Spa,2025-04-04,206.68
HIST016808,CUST01570,Spa,2025-04-20,247.11
HIST016809,CUST01570,Spa,2025-05-13,233.33
HIST016810,CUST01570,Aromatherapy,2025-06-06,241.44
HIST016811,CUST01570,Spa,2025-06-27,290.13
HIST016812,CUST01570,Facial,2025-07-24,231.2
HIST016813,CUST01570,Spa,2025-08-18,208.59
HIST016814,CUST01570,Spa,2025-09-26,293.77
HIST016815,CUST01570,Spa,2025-10-18,222.75
HIST016816,CUST01571,Massage,2024-08-10,90.25
HIST016817,CUST01571,Body Scrub,2024-11-25,104.52
HIST016818,CUST01571,Massage,2025-02-25,81.97
HIST016819,CUST01571,Massage,2025-05-14,95.81
HIST016820,CUST01571,Massage,2026-01-27,79.46
HIST016821,CUST01572,Facial,2025-04-02,243.51
HIST016822,CUST01572,Facial,2025-09-20,113.13
HIST016823,CUST01572,Facial,2026-01-23,231.97
HIST016824,CUST01573,Haircut,2025-07-03,59.52
HIST016825,CUST01574,Massage,2024-02-06,198.66
HIST016826,CUST01574,Massage,2024-05-01,172.76
HIST016827,CUST01574,Massage,2024-06-06,228.35
HIST016828,CUST01574,Spa,2024-07-10,157.97
HIST016829,CUST01574,Massage,2024-09-04,129.5
HIST016830,CUST01574,Massage,2024-10-25,136.75
HIST016831,CUST01574,Spa,2024-12-27,203.5
HIST016832,CUST01574,Massage,2025-03-08,213.7
HIST016833,CUST01574,Massage,2025-06-05,205.91
HIST016834,CUST01574,Massage,2025-08-19,167.49
HIST016835,CUST01574,Massage,2025-10-12,149.99
HIST016836,CUST01574,Reflexology,2025-12-16,180.04
HIST016837,CUST01575,Makeup,2024-04-30,235.68
HIST016838,CUST01575,Makeup,2024-06-15,220.78
HIST016839,CUST01575,Makeup,2024-07-31,213.82
HIST016840,CUST01575,Skin Care,2024-09-27,304.43
HIST016841,CUST01575,Makeup,2024-12-21,211.34
HIST016842,CUST01575,Makeup,2025-02-20,202.44
HIST016843,CUST01575,Makeup,2025-04-17,141.83
HIST016844,CUST01575,Hair Styling,2025-06-20,162.47
HIST016845,CUST01575,Makeup,2025-09-16,197.59
HIST016846,CUST01575,Makeup,2025-11-13,209.01
HIST016847,CUST01575,Skin Care,2025-12-26,191.56
HIST016848,CUST01575,Makeup,2026-02-27,241.5
HIST016849,CUST01576,Haircut,2024-04-08,155.4
HIST016850,CUST01576,Haircut,2024-07-28,190.65
HIST016851,CUST01576,Haircut,2024-09-27,167.08
HIST016852,CUST01576,Haircut,2025-03-11,142.85
HIST016853,CUST01576,Haircut,2025-06-24,163.15
HIST016854,CUST01576,Haircut,2025-08-17,151.57
HIST016855,CUST01576,Haircut,2025-11-01,165.01
HIST016856,CUST01576,Haircut,2026-01-06,143.38
HIST016857,CUST01577,Nail Care,2023-09-07,161.54
HIST016858,CUST01577,Hair Coloring,2023-10-22,143.27
HIST016859,CUST01577,Nail Care,2023-11-21,172.43
HIST016860,CUST01577,Nail Care,2023-12-17,171.47
HIST016861,CUST01577,Nail Care,2024-01-24,207.5
HIST016862,CUST01577,Nail Care,2024-02-28,183.97
HIST016863,CUST01577,Nail Care,2024-05-16,150.51
HIST016864,CUST01577,Nail Care,2024-06-25,201.13
HIST016865,CUST01577,Nail Care,2024-07-28,206.27
HIST016866,CUST01577,Nail Care,2024-09-04,187.02
HIST016867,CUST01577,Nail Care,2024-11-08,201.94
HIST016868,CUST01577,Nail Care,2025-01-05,180.36
HIST016869,CUST01577,Nail Care,2025-02-05,199.15
HIST016870,CUST01577,Body Scrub,2025-02-25,161.22
HIST016871,CUST01577,Nail Care,2025-04-17,130.62
HIST016872,CUST01577,Nail Care,2025-05-15,177.0
HIST016873,CUST01577,Nail Care,2025-06-28,121.94
HIST016874,CUST01577,Nail Care,2025-07-22,230.04
HIST016875,CUST01577,Nail Care,2025-08-27,218.5
HIST016876,CUST01578,Hair Styling,2024-10-28,206.1
HIST016877,CUST01578,Haircut,2025-01-23,170.94
HIST016878,CUST01578,Haircut,2025-04-03,226.58
HIST016879,CUST01578,Haircut,2025-06-17,127.24
HIST016880,CUST01578,Haircut,2025-09-05,228.45
HIST016881,CUST01579,Hair Styling,2023-12-12,453.8
HIST016882,CUST01579,Hair Coloring,2023-12-29,522.38
HIST016883,CUST01579,Keratin Treatment,2024-01-31,458.67
HIST016884,CUST01579,Haircut,2024-02-15,375.44
HIST016885,CUST01579,Hair Styling,2024-03-09,374.49
HIST016886,CUST01579,Hair Spa,2024-04-10,332.74
HIST016887,CUST01579,Hair Coloring,2024-05-08,563.05
HIST016888,CUST01579,Keratin Treatment,2024-06-01,501.33
HIST016889,CUST01579,Keratin Treatment,2024-06-25,485.33
HIST016890,CUST01579,Hair Coloring,2024-07-21,490.89
HIST016891,CUST01579,Keratin Treatment,2024-09-08,463.5
HIST016892,CUST01579,Hair Coloring,2024-09-23,484.92
HIST016893,CUST01579,Hair Coloring,2024-10-19,438.54
HIST016894,CUST01579,Hair Coloring,2024-11-23,360.93
HIST016895,CUST01579,Hair Coloring,2024-12-31,518.31
HIST016896,CUST01579,Hair Coloring,2025-01-17,481.91
HIST016897,CUST01579,Hair Coloring,2025-02-18,546.95
HIST016898,CUST01579,Hair Coloring,2025-03-15,506.97
HIST016899,CUST01579,Hair Coloring,2025-04-03,411.24
HIST016900,CUST01579,Hair Coloring,2025-04-26,579.32
HIST016901,CUST01579,Haircut,2025-05-23,420.86
HIST016902,CUST01579,Hair Coloring,2025-06-02,283.46
HIST016903,CUST01579,Hair Coloring,2025-07-03,468.32
HIST016904,CUST01579,Hair Coloring,2025-07-30,482.88
HIST016905,CUST01579,Hair Coloring,2025-08-25,341.02
HIST016906,CUST01579,Hair Spa,2025-09-18,453.47
HIST016907,CUST01579,Haircut,2025-10-07,475.39
HIST016908,CUST01579,Hair Coloring,2025-10-23,394.68
HIST016909,CUST01579,Hair Coloring,2025-11-21,638.27
HIST016910,CUST01579,Hair Coloring,2025-12-02,434.92
HIST016911,CUST01579,Hair Coloring,2025-12-24,438.73
HIST016912,CUST01579,Hair Coloring,2026-01-16,783.05
HIST016913,CUST01579,Hair Coloring,2026-02-02,457.66
HIST016914,CUST01579,Hair Coloring,2026-02-27,483.6
HIST016915,CUST01580,Hair Coloring,2024-01-08,242.7
HIST016916,CUST01580,Hair Coloring,2024-03-06,189.02
HIST016917,CUST01580,Hair Coloring,2024-06-08,148.78
HIST016918,CUST01580,Haircut,2024-07-14,213.83
HIST016919,CUST01580,Hair Coloring,2024-09-26,225.58
HIST016920,CUST01580,Keratin Treatment,2024-11-05,228.85
